,stockid,stocklong,year,TL,F,ER,ssbssbmsy,ffmsy,uumsy,Btouse,Ctouse,Utouse,B/Bmsytouse,U/Umsytouse,B/Bmgttouse,U/Umgttouse,r
145,ALBAIO,Albacore tuna Indian Ocean,1986,,,0.07,,0.58,,472000.0,33200.0,0.07,1.37,0.58,1.37,0.58,1.16
146,ALBAIO,Albacore tuna Indian Ocean,1987,,,0.068,,0.61,,461000.0,31300.0,0.068,1.33,0.61,1.33,0.61,1.22
147,ALBAIO,Albacore tuna Indian Ocean,1988,,,0.066,,0.62,,452000.0,29700.0,0.066,1.3,0.62,1.3,0.62,1.24
148,ALBAIO,Albacore tuna Indian Ocean,1989,,,0.047,,0.45,,443000.0,20900.0,0.047,1.28,0.45,1.28,0.45,0.9
149,ALBAIO,Albacore tuna Indian Ocean,1990,,,0.079,,0.74,,442000.0,35100.0,0.079,1.28,0.74,1.28,0.74,1.48
150,ALBAIO,Albacore tuna Indian Ocean,1991,,,0.067,,0.67,,432000.0,29100.0,0.067,1.25,0.67,1.25,0.67,1.34
151,ALBAIO,Albacore tuna Indian Ocean,1992,,,0.052,,0.51,,426000.0,22000.0,0.052,1.23,0.51,1.23,0.51,1.02
152,ALBAIO,Albacore tuna Indian Ocean,1993,,,0.045,,0.43,,426000.0,19100.0,0.045,1.23,0.43,1.23,0.43,0.86
153,ALBAIO,Albacore tuna Indian Ocean,1994,,,0.058,,0.54,,429000.0,24700.0,0.058,1.24,0.54,1.24,0.54,1.08
154,ALBAIO,Albacore tuna Indian Ocean,1995,,,0.054,,0.51,,429000.0,23100.0,0.054,1.24,0.51,1.24,0.51,1.02
155,ALBAIO,Albacore tuna Indian Ocean,1996,,,0.07,,0.68,,430000.0,30200.0,0.07,1.24,0.68,1.24,0.68,1.36
156,ALBAIO,Albacore tuna Indian Ocean,1997,,,0.065,,0.66,,426000.0,27600.0,0.065,1.23,0.66,1.23,0.66,1.32
157,ALBAIO,Albacore tuna Indian Ocean,1998,,,0.09,,0.91,,422000.0,38100.0,0.09,1.22,0.91,1.22,0.91,1.82
158,ALBAIO,Albacore tuna Indian Ocean,1999,,,0.092,,1.0,,411000.0,37800.0,0.092,1.18,1.0,1.18,1.0,2.0
159,ALBAIO,Albacore tuna Indian Ocean,2000,,,0.095,,1.09,,399000.0,37900.0,0.095,1.15,1.09,1.15,1.09,2.18
160,ALBAIO,Albacore tuna Indian Ocean,2001,,,0.113,,1.35,,385000.0,43900.0,0.113,1.12,1.35,1.12,1.35,2.7
161,ALBAIO,Albacore tuna Indian Ocean,2002,,,0.094,,1.18,,368000.0,34800.0,0.094,1.06,1.18,1.06,1.18,2.36
162,ALBAIO,Albacore tuna Indian Ocean,2003,,,0.072,,0.88,,353000.0,26400.0,0.072,1.03,0.88,1.03,0.88,1.76
163,ALBAIO,Albacore tuna Indian Ocean,2004,,,0.065,,0.73,,350000.0,31300.0,0.065,1.01,0.73,1.01,0.73,1.46
164,ALBAIO,Albacore tuna Indian Ocean,2005,,,0.061,,0.65,,356000.0,31600.0,0.061,1.03,0.65,1.03,0.65,1.3
165,ALBAIO,Albacore tuna Indian Ocean,2006,,,0.066,,0.7,,366000.0,30000.0,0.066,1.06,0.7,1.06,0.7,1.4
166,ALBAIO,Albacore tuna Indian Ocean,2007,,,0.084,,0.94,,374000.0,42900.0,0.084,1.08,0.94,1.08,0.94,1.88
167,ALBAIO,Albacore tuna Indian Ocean,2008,,,,,,,,44400.0,,,,,,
168,ALBAIO,Albacore tuna Indian Ocean,2009,,,,,,,,38800.0,,,,,,
169,ALBAIO,Albacore tuna Indian Ocean,2010,,,,,,,,43000.0,,,,,,
170,ALBAMED,Albacore tuna Mediterranean,1956,,,,,,,,0.0,,,,,,
171,ALBAMED,Albacore tuna Mediterranean,1957,,,,,,,,0.0,,,,,,
172,ALBAMED,Albacore tuna Mediterranean,1958,,,,,,,,0.0,,,,,,
173,ALBAMED,Albacore tuna Mediterranean,1959,,,,,,,,0.0,,,,,,
174,ALBAMED,Albacore tuna Mediterranean,1960,,,,,,,,0.0,,,,,,
175,ALBAMED,Albacore tuna Mediterranean,1961,,,,,,,,0.0,,,,,,
176,ALBAMED,Albacore tuna Mediterranean,1962,,,,,,,,0.0,,,,,,
177,ALBAMED,Albacore tuna Mediterranean,1963,,,,,,,,0.0,,,,,,
178,ALBAMED,Albacore tuna Mediterranean,1964,,,,,,,,0.0,,,,,,
179,ALBAMED,Albacore tuna Mediterranean,1965,,,0.0016,,0.02,,313000.0,500.0,0.0016,1.87,0.02,1.87,0.02,0.04
180,ALBAMED,Albacore tuna Mediterranean,1966,,,0.00157,,0.02,,319000.0,500.0,0.00157,1.91,0.02,1.91,0.02,0.04
181,ALBAMED,Albacore tuna Mediterranean,1967,,,0.0015400000000000001,,0.02,,324000.0,500.0,0.0015400000000000001,1.94,0.02,1.94,0.02,0.04
182,ALBAMED,Albacore tuna Mediterranean,1968,,,0.0015300000000000001,,0.02,,326000.0,500.0,0.0015300000000000001,1.95,0.02,1.95,0.02,0.04
183,ALBAMED,Albacore tuna Mediterranean,1969,,,0.00215,,0.02,,326000.0,700.0,0.00215,1.95,0.02,1.95,0.02,0.04
184,ALBAMED,Albacore tuna Mediterranean,1970,,,0.0015300000000000001,,0.02,,328000.0,500.0,0.0015300000000000001,1.96,0.02,1.96,0.02,0.04
185,ALBAMED,Albacore tuna Mediterranean,1971,,,0.0015300000000000001,,0.02,,328000.0,500.0,0.0015300000000000001,1.96,0.02,1.96,0.02,0.04
186,ALBAMED,Albacore tuna Mediterranean,1972,,,0.00213,,0.02,,329000.0,701.0,0.00213,1.97,0.02,1.97,0.02,0.04
187,ALBAMED,Albacore tuna Mediterranean,1973,,,0.0015199999999999999,,0.02,,329000.0,500.0,0.0015199999999999999,1.97,0.02,1.97,0.02,0.04
188,ALBAMED,Albacore tuna Mediterranean,1974,,,0.0015199999999999999,,0.02,,329000.0,500.0,0.0015199999999999999,1.97,0.02,1.97,0.02,0.04
189,ALBAMED,Albacore tuna Mediterranean,1975,,,0.00151,,0.02,,331000.0,500.0,0.00151,1.98,0.02,1.98,0.02,0.04
190,ALBAMED,Albacore tuna Mediterranean,1976,,,0.0016899999999999999,,0.02,,331000.0,561.0,0.0016899999999999999,1.98,0.02,1.98,0.02,0.04
191,ALBAMED,Albacore tuna Mediterranean,1977,,,0.00185,,0.02,,331000.0,613.0,0.00185,1.98,0.02,1.98,0.02,0.04
192,ALBAMED,Albacore tuna Mediterranean,1978,,,0.00179,,0.02,,329000.0,590.0,0.00179,1.97,0.02,1.97,0.02,0.04
193,ALBAMED,Albacore tuna Mediterranean,1979,,,0.00252,,0.03,,331000.0,833.0,0.00252,1.98,0.03,1.98,0.03,0.06
194,ALBAMED,Albacore tuna Mediterranean,1980,,,0.00151,,0.02,,331000.0,500.0,0.00151,1.98,0.02,1.98,0.02,0.04
195,ALBAMED,Albacore tuna Mediterranean,1981,,,0.00455,,0.05,,329000.0,1500.0,0.00455,1.97,0.05,1.97,0.05,0.1
196,ALBAMED,Albacore tuna Mediterranean,1982,,,0.00386,,0.04,,329000.0,1270.0,0.00386,1.97,0.04,1.97,0.04,0.08
197,ALBAMED,Albacore tuna Mediterranean,1983,,,0.00375,,0.04,,329000.0,1240.0,0.00375,1.97,0.04,1.97,0.04,0.08
198,ALBAMED,Albacore tuna Mediterranean,1984,,,0.0106,,0.1,,324000.0,3450.0,0.0106,1.94,0.1,1.94,0.1,0.2
199,ALBAMED,Albacore tuna Mediterranean,1985,,,0.0129,,0.13,,321000.0,4130.0,0.0129,1.92,0.13,1.92,0.13,0.26
200,ALBAMED,Albacore tuna Mediterranean,1986,,,0.0117,,0.12,,318000.0,3710.0,0.0117,1.9,0.12,1.9,0.12,0.24
201,ALBAMED,Albacore tuna Mediterranean,1987,,,0.0125,,0.13,,319000.0,4000.0,0.0125,1.91,0.13,1.91,0.13,0.26
202,ALBAMED,Albacore tuna Mediterranean,1988,,,0.0128,,0.13,,318000.0,4060.0,0.0128,1.9,0.13,1.9,0.13,0.26
203,ALBAMED,Albacore tuna Mediterranean,1989,,,0.0128,,0.13,,318000.0,4060.0,0.0128,1.9,0.13,1.9,0.13,0.26
204,ALBAMED,Albacore tuna Mediterranean,1990,,,0.00594,,0.06,,319000.0,1900.0,0.00594,1.91,0.06,1.91,0.06,0.12
205,ALBAMED,Albacore tuna Mediterranean,1991,,,0.00745,,0.07,,319000.0,2380.0,0.00745,1.91,0.07,1.91,0.07,0.14
206,ALBAMED,Albacore tuna Mediterranean,1992,,,0.00686,,0.07,,321000.0,2200.0,0.00686,1.92,0.07,1.92,0.07,0.14
207,ALBAMED,Albacore tuna Mediterranean,1993,,,0.006659999999999999,,0.07,,321000.0,2140.0,0.006659999999999999,1.92,0.07,1.92,0.07,0.14
208,ALBAMED,Albacore tuna Mediterranean,1994,,,0.00418,,0.04,,323000.0,1350.0,0.00418,1.93,0.04,1.93,0.04,0.08
209,ALBAMED,Albacore tuna Mediterranean,1995,,,0.00492,,0.05,,323000.0,1590.0,0.00492,1.93,0.05,1.93,0.05,0.1
210,ALBAMED,Albacore tuna Mediterranean,1996,,,0.00981,,0.1,,321000.0,3150.0,0.00981,1.92,0.1,1.92,0.1,0.2
211,ALBAMED,Albacore tuna Mediterranean,1997,,,0.007909999999999999,,0.08,,321000.0,2540.0,0.007909999999999999,1.92,0.08,1.92,0.08,0.16
212,ALBAMED,Albacore tuna Mediterranean,1998,,,0.0084,,0.09,,321000.0,2700.0,0.0084,1.92,0.09,1.92,0.09,0.18
213,ALBAMED,Albacore tuna Mediterranean,1999,,,0.0153,,0.16,,318000.0,4850.0,0.0153,1.9,0.16,1.9,0.16,0.32
214,ALBAMED,Albacore tuna Mediterranean,2000,,,0.0178,,0.18,,313000.0,5580.0,0.0178,1.87,0.18,1.87,0.18,0.36
215,ALBAMED,Albacore tuna Mediterranean,2001,,,0.0156,,0.16,,313000.0,4870.0,0.0156,1.87,0.16,1.87,0.16,0.32
216,ALBAMED,Albacore tuna Mediterranean,2002,,,0.0181,,0.19,,309000.0,5610.0,0.0181,1.85,0.19,1.85,0.19,0.38
217,ALBAMED,Albacore tuna Mediterranean,2003,,,0.0255,,0.16,,309000.0,7890.0,0.0255,1.85,0.16,1.85,0.16,0.32
218,ALBAMED,Albacore tuna Mediterranean,2004,,,0.0158,,0.16,,309000.0,4870.0,0.0158,1.85,0.16,1.85,0.16,0.32
219,ALBAMED,Albacore tuna Mediterranean,2005,,,0.0113,,0.12,,311000.0,3530.0,0.0113,1.86,0.12,1.86,0.12,0.24
220,ALBAMED,Albacore tuna Mediterranean,2006,,,0.0192,,0.2,,309000.0,5950.0,0.0192,1.85,0.2,1.85,0.2,0.4
221,ALBAMED,Albacore tuna Mediterranean,2007,,,0.0216,,0.22,,304000.0,6570.0,0.0216,1.82,0.22,1.82,0.22,0.44
222,ALBAMED,Albacore tuna Mediterranean,2008,,,0.00955,,0.1,,311000.0,2970.0,0.00955,1.86,0.1,1.86,0.1,0.2
223,ALBAMED,Albacore tuna Mediterranean,2009,,,0.0129,,0.13,,311000.0,4020.0,0.0129,1.86,0.13,1.86,0.13,0.26
224,ALBAMED,Albacore tuna Mediterranean,2010,,,0.00672,,0.06,,316000.0,2120.0,0.00672,1.89,0.06,1.89,0.06,0.12
225,ALBAMED,Albacore tuna Mediterranean,2011,,,,,0.06,,319000.0,,,1.91,0.06,1.91,0.06,0.12
226,ALBANATL,Albacore tuna North Atlantic,1950,,0.18,0.214,2.37,1.02,0.94,185000.0,39600.0,0.18,2.39,1.02,2.39,1.02,2.04
227,ALBANATL,Albacore tuna North Atlantic,1951,,0.18,0.22399999999999998,2.07,1.0,0.983,152000.0,34100.0,0.18,2.09,1.0,2.09,1.0,2.0
228,ALBANATL,Albacore tuna North Atlantic,1952,,0.19,0.242,1.85,1.1,1.06,134000.0,32400.0,0.19,1.87,1.1,1.87,1.1,2.2
229,ALBANATL,Albacore tuna North Atlantic,1953,,0.2,0.266,1.54,1.14,1.17,113000.0,30100.0,0.2,1.56,1.14,1.56,1.14,2.28
230,ALBANATL,Albacore tuna North Atlantic,1954,,0.21,0.40399999999999997,1.31,1.21,1.77,98900.0,40000.0,0.21,1.33,1.21,1.33,1.21,2.42
231,ALBANATL,Albacore tuna North Atlantic,1955,,0.14,0.34600000000000003,1.12,0.82,1.52,90800.0,31400.0,0.14,1.14,0.82,1.14,0.82,1.64
232,ALBANATL,Albacore tuna North Atlantic,1956,,0.16,0.447,1.05,0.93,1.96,91400.0,40900.0,0.16,1.05,0.93,1.05,0.93,1.86
233,ALBANATL,Albacore tuna North Atlantic,1957,,0.16,0.48200000000000004,0.997,0.92,2.12,87300.0,42100.0,0.16,1.0,0.92,1.0,0.92,1.84
234,ALBANATL,Albacore tuna North Atlantic,1958,,0.2,0.361,1.73,1.15,1.59,145000.0,52400.0,0.2,1.75,1.15,1.75,1.15,2.3
235,ALBANATL,Albacore tuna North Atlantic,1959,,0.2,0.272,2.29,1.13,1.19,183000.0,49900.0,0.2,2.32,1.13,2.32,1.13,2.26
236,ALBANATL,Albacore tuna North Atlantic,1960,,0.21,0.315,2.09,1.21,1.38,168000.0,52900.0,0.21,2.12,1.21,2.12,1.21,2.42
237,ALBANATL,Albacore tuna North Atlantic,1961,,0.18,0.294,1.82,1.0,1.29,145000.0,42700.0,0.18,1.84,1.0,1.84,1.0,2.0
238,ALBANATL,Albacore tuna North Atlantic,1962,,0.23,0.441,1.65,1.35,1.94,133000.0,58800.0,0.23,1.65,1.35,1.65,1.35,2.7
239,ALBANATL,Albacore tuna North Atlantic,1963,,0.26,0.479,1.52,1.51,2.1,126000.0,60300.0,0.26,1.53,1.51,1.53,1.51,3.02
240,ALBANATL,Albacore tuna North Atlantic,1964,,0.29,0.531,1.44,1.66,2.33,122000.0,64600.0,0.29,1.45,1.66,1.45,1.66,3.32
241,ALBANATL,Albacore tuna North Atlantic,1965,,0.3,0.5529999999999999,1.26,1.74,2.42,110000.0,60700.0,0.3,1.29,1.74,1.29,1.74,3.48
242,ALBANATL,Albacore tuna North Atlantic,1966,,0.25,0.511,1.07,1.45,2.24,92700.0,47400.0,0.25,1.08,1.45,1.08,1.45,2.9
243,ALBANATL,Albacore tuna North Atlantic,1967,,0.31,0.763,0.925,1.77,3.35,77500.0,59100.0,0.31,0.95,1.77,0.95,1.77,3.54
244,ALBANATL,Albacore tuna North Atlantic,1968,,0.26,0.5670000000000001,0.966,1.48,2.49,79700.0,45200.0,0.26,0.98,1.48,0.98,1.48,2.96
245,ALBANATL,Albacore tuna North Atlantic,1969,,0.27,0.568,1.01,1.54,2.49,82300.0,46700.0,0.27,1.02,1.54,1.02,1.54,3.08
246,ALBANATL,Albacore tuna North Atlantic,1970,,0.26,0.684,0.8420000000000001,1.49,3.0,67100.0,45900.0,0.26,0.85,1.49,0.85,1.49,2.98
247,ALBANATL,Albacore tuna North Atlantic,1971,,0.31,0.833,0.848,1.78,3.65,68200.0,56800.0,0.31,0.87,1.78,0.87,1.78,3.56
248,ALBANATL,Albacore tuna North Atlantic,1972,,0.27,0.792,0.747,1.52,3.47,61600.0,48800.0,0.27,0.76,1.52,0.76,1.52,3.04
249,ALBANATL,Albacore tuna North Atlantic,1973,,0.23,0.77,0.7190000000000001,1.34,3.38,59400.0,45700.0,0.23,0.73,1.34,0.73,1.34,2.68
250,ALBANATL,Albacore tuna North Atlantic,1974,,0.25,0.74,0.765,1.41,3.25,67000.0,49600.0,0.25,0.78,1.41,0.78,1.41,2.82
251,ALBANATL,Albacore tuna North Atlantic,1975,,0.22,0.511,0.88,1.28,2.24,81900.0,41900.0,0.22,0.9,1.28,0.9,1.28,2.56
252,ALBANATL,Albacore tuna North Atlantic,1976,,0.31,0.624,0.991,1.8,2.74,91800.0,57200.0,0.31,1.01,1.8,1.01,1.8,3.6
253,ALBANATL,Albacore tuna North Atlantic,1977,,0.34,0.66,0.951,1.97,2.9,81900.0,54000.0,0.34,0.96,1.97,0.96,1.97,3.94
254,ALBANATL,Albacore tuna North Atlantic,1978,,0.32,0.8009999999999999,0.7609999999999999,1.85,3.52,62500.0,50100.0,0.32,0.77,1.85,0.77,1.85,3.7
255,ALBANATL,Albacore tuna North Atlantic,1979,,0.32,1.07,0.589,1.85,4.68,48200.0,51400.0,0.32,0.61,1.85,0.61,1.85,3.7
256,ALBANATL,Albacore tuna North Atlantic,1980,,0.24,0.7909999999999999,0.5870000000000001,1.36,3.47,48900.0,38700.0,0.24,0.59,1.36,0.59,1.36,2.72
257,ALBANATL,Albacore tuna North Atlantic,1981,,0.2,0.6559999999999999,0.597,1.12,2.88,52700.0,34500.0,0.2,0.6,1.12,0.6,1.12,2.24
258,ALBANATL,Albacore tuna North Atlantic,1982,,0.23,0.6779999999999999,0.71,1.3,2.98,62900.0,42700.0,0.23,0.71,1.3,0.71,1.3,2.6
259,ALBANATL,Albacore tuna North Atlantic,1983,,0.28,0.624,0.948,1.6,2.74,82500.0,51500.0,0.28,0.96,1.6,0.96,1.6,3.2
260,ALBANATL,Albacore tuna North Atlantic,1984,,0.25,0.48100000000000004,0.97,1.46,2.11,87000.0,41800.0,0.25,0.99,1.46,0.99,1.46,2.92
261,ALBANATL,Albacore tuna North Atlantic,1985,,0.27,0.49200000000000005,0.946,1.54,2.16,83000.0,40800.0,0.27,0.96,1.54,0.96,1.54,3.08
262,ALBANATL,Albacore tuna North Atlantic,1986,,0.31,0.627,0.865,1.78,2.75,75800.0,47600.0,0.31,0.88,1.78,0.88,1.78,3.56
263,ALBANATL,Albacore tuna North Atlantic,1987,,0.26,0.703,0.633,1.51,3.09,54200.0,38200.0,0.26,0.63,1.51,0.63,1.51,3.02
264,ALBANATL,Albacore tuna North Atlantic,1988,,0.22,0.5770000000000001,0.665,1.28,2.53,57300.0,33100.0,0.22,0.68,1.28,0.68,1.28,2.56
265,ALBANATL,Albacore tuna North Atlantic,1989,,0.22,0.47200000000000003,0.772,1.24,2.07,68000.0,32100.0,0.22,0.78,1.24,0.78,1.24,2.48
266,ALBANATL,Albacore tuna North Atlantic,1990,,0.25,0.423,0.9420000000000001,1.4,1.86,87200.0,36900.0,0.25,0.95,1.4,0.95,1.4,2.8
267,ALBANATL,Albacore tuna North Atlantic,1991,,0.19,0.32,0.929,1.08,1.4,87300.0,27900.0,0.19,0.95,1.08,0.95,1.08,2.16
268,ALBANATL,Albacore tuna North Atlantic,1992,,0.21,0.34700000000000003,0.9229999999999999,1.19,1.52,89000.0,30900.0,0.21,0.94,1.19,0.94,1.19,2.38
269,ALBANATL,Albacore tuna North Atlantic,1993,,0.26,0.41700000000000004,0.9490000000000001,1.51,1.83,91500.0,38100.0,0.26,0.96,1.51,0.96,1.51,3.02
270,ALBANATL,Albacore tuna North Atlantic,1994,,0.27,0.46,0.79,1.57,2.02,76500.0,35200.0,0.27,0.81,1.57,0.81,1.57,3.14
271,ALBANATL,Albacore tuna North Atlantic,1995,,0.34,0.504,0.769,1.95,2.21,76200.0,38400.0,0.34,0.77,1.95,0.77,1.95,3.9
272,ALBANATL,Albacore tuna North Atlantic,1996,,0.3,0.45399999999999996,0.64,1.74,1.99,63500.0,28800.0,0.3,0.65,1.74,0.65,1.74,3.48
273,ALBANATL,Albacore tuna North Atlantic,1997,,0.31,0.5529999999999999,0.525,1.75,2.42,52500.0,29000.0,0.31,0.53,1.75,0.53,1.75,3.5
274,ALBANATL,Albacore tuna North Atlantic,1998,,0.26,0.597,0.434,1.49,2.62,43100.0,25700.0,0.26,0.43,1.49,0.43,1.49,2.98
275,ALBANATL,Albacore tuna North Atlantic,1999,,0.3,0.889,0.38799999999999996,1.73,3.9,38900.0,34600.0,0.3,0.39,1.73,0.39,1.73,3.46
276,ALBANATL,Albacore tuna North Atlantic,2000,,0.28,1.01,0.345,1.59,4.43,33900.0,34200.0,0.28,0.35,1.59,0.35,1.59,3.18
277,ALBANATL,Albacore tuna North Atlantic,2001,,0.22,0.6659999999999999,0.40399999999999997,1.28,2.92,39400.0,26300.0,0.22,0.42,1.28,0.42,1.28,2.56
278,ALBANATL,Albacore tuna North Atlantic,2002,,0.2,0.444,0.531,1.13,1.95,51200.0,22700.0,0.2,0.55,1.13,0.55,1.13,2.26
279,ALBANATL,Albacore tuna North Atlantic,2003,,0.21,0.39,0.67,1.22,1.71,65700.0,25600.0,0.21,0.68,1.22,0.68,1.22,2.44
280,ALBANATL,Albacore tuna North Atlantic,2004,,0.22,0.364,0.72,1.25,1.6,71300.0,26000.0,0.22,0.73,1.25,0.73,1.25,2.5
281,ALBANATL,Albacore tuna North Atlantic,2005,,0.27,0.511,0.718,1.54,2.24,69200.0,35300.0,0.27,0.73,1.54,0.73,1.54,3.08
282,ALBANATL,Albacore tuna North Atlantic,2006,,0.28,0.625,0.637,1.59,2.74,59200.0,37000.0,0.28,0.65,1.59,0.65,1.59,3.18
283,ALBANATL,Albacore tuna North Atlantic,2007,,0.18,0.379,0.613,1.05,1.66,58000.0,22000.0,0.18,0.63,1.05,0.63,1.05,2.1
284,ALBANATL,Albacore tuna North Atlantic,2008,,,,,,,,20500.0,,,,,,
285,ALBANATL,Albacore tuna North Atlantic,2009,,,,,,,,15400.0,,,,,,
286,ALBANATL,Albacore tuna North Atlantic,2010,,,,,,,,19600.0,,,,,,
287,ALBANPAC,Albacore tuna North Pacific,1952,,,,,,,,94200.0,,,,,,
288,ALBANPAC,Albacore tuna North Pacific,1953,,,,,,,,76800.0,,,,,,
289,ALBANPAC,Albacore tuna North Pacific,1954,,,,,,,,61500.0,,,,,,
290,ALBANPAC,Albacore tuna North Pacific,1955,,,,,,,,54500.0,,,,,,
291,ALBANPAC,Albacore tuna North Pacific,1956,,,,,,,,76500.0,,,,,,
292,ALBANPAC,Albacore tuna North Pacific,1957,,,,,,,,92300.0,,,,,,
293,ALBANPAC,Albacore tuna North Pacific,1958,,,,,,,,55700.0,,,,,,
294,ALBANPAC,Albacore tuna North Pacific,1959,,,,,,,,51300.0,,,,,,
295,ALBANPAC,Albacore tuna North Pacific,1960,,,,,,,,63400.0,,,,,,
296,ALBANPAC,Albacore tuna North Pacific,1961,,,,,,,,52600.0,,,,,,
297,ALBANPAC,Albacore tuna North Pacific,1962,,,,,,,,47300.0,,,,,,
298,ALBANPAC,Albacore tuna North Pacific,1963,,,,,,,,68900.0,,,,,,
299,ALBANPAC,Albacore tuna North Pacific,1964,,,,,,,,62400.0,,,,,,
300,ALBANPAC,Albacore tuna North Pacific,1965,,,,,,,,73000.0,,,,,,
301,ALBANPAC,Albacore tuna North Pacific,1966,,,0.072,1.21,0.59,0.491,923000.0,66100.0,0.072,1.21,0.59,1.21,0.59,1.18
302,ALBANPAC,Albacore tuna North Pacific,1967,,,0.088,1.16,0.72,0.601,947000.0,83100.0,0.088,1.16,0.72,1.16,0.72,1.44
303,ALBANPAC,Albacore tuna North Pacific,1968,,,0.073,1.14,0.6,0.498,948000.0,69500.0,0.073,1.14,0.6,1.14,0.6,1.2
304,ALBANPAC,Albacore tuna North Pacific,1969,,,0.078,1.14,0.64,0.532,963000.0,75000.0,0.078,1.14,0.64,1.14,0.64,1.28
305,ALBANPAC,Albacore tuna North Pacific,1970,,,0.07,1.19,0.57,0.478,973000.0,68000.0,0.07,1.19,0.57,1.19,0.57,1.14
306,ALBANPAC,Albacore tuna North Pacific,1971,,,0.093,1.27,0.76,0.635,982000.0,91200.0,0.093,1.27,0.76,1.27,0.76,1.52
307,ALBANPAC,Albacore tuna North Pacific,1972,,,0.111,1.27,0.91,0.758,965000.0,107000.0,0.111,1.27,0.91,1.27,0.91,1.82
308,ALBANPAC,Albacore tuna North Pacific,1973,,,0.113,1.24,0.93,0.7709999999999999,943000.0,107000.0,0.113,1.24,0.93,1.24,0.93,1.86
309,ALBANPAC,Albacore tuna North Pacific,1974,,,0.126,1.19,1.03,0.86,918000.0,115000.0,0.126,1.19,1.03,1.19,1.03,2.06
310,ALBANPAC,Albacore tuna North Pacific,1975,,,0.11199999999999999,1.12,0.92,0.764,868000.0,96800.0,0.11199999999999999,1.12,0.92,1.12,0.92,1.84
311,ALBANPAC,Albacore tuna North Pacific,1976,,,0.154,1.06,1.26,1.05,823000.0,127000.0,0.154,1.06,1.26,1.06,1.26,2.52
312,ALBANPAC,Albacore tuna North Pacific,1977,,,0.083,1.02,0.68,0.5670000000000001,755000.0,62500.0,0.083,1.02,0.68,1.02,0.68,1.36
313,ALBANPAC,Albacore tuna North Pacific,1978,,,0.13,0.995,1.06,0.887,768000.0,99600.0,0.13,0.99,1.06,0.99,1.06,2.12
314,ALBANPAC,Albacore tuna North Pacific,1979,,,0.097,0.927,0.8,0.662,729000.0,70700.0,0.097,0.93,0.8,0.93,0.8,1.6
315,ALBANPAC,Albacore tuna North Pacific,1980,,,0.106,0.872,0.87,0.7240000000000001,707000.0,74900.0,0.106,0.87,0.87,0.87,0.87,1.74
316,ALBANPAC,Albacore tuna North Pacific,1981,,,0.10400000000000001,0.87,0.85,0.71,678000.0,70600.0,0.10400000000000001,0.87,0.85,0.87,0.85,1.7
317,ALBANPAC,Albacore tuna North Pacific,1982,,,0.111,0.857,0.91,0.758,660000.0,73000.0,0.111,0.86,0.91,0.86,0.91,1.82
318,ALBANPAC,Albacore tuna North Pacific,1983,,,0.084,0.816,0.69,0.573,651000.0,55000.0,0.084,0.82,0.69,0.82,0.69,1.38
319,ALBANPAC,Albacore tuna North Pacific,1984,,,0.11,0.78,0.9,0.7509999999999999,663000.0,72600.0,0.11,0.78,0.9,0.78,0.9,1.8
320,ALBANPAC,Albacore tuna North Pacific,1985,,,0.092,0.77,0.75,0.628,643000.0,59100.0,0.092,0.77,0.75,0.77,0.75,1.5
321,ALBANPAC,Albacore tuna North Pacific,1986,,,0.073,0.772,0.6,0.498,627000.0,46100.0,0.073,0.77,0.6,0.77,0.6,1.2
322,ALBANPAC,Albacore tuna North Pacific,1987,,,0.077,0.8079999999999999,0.63,0.526,636000.0,49100.0,0.077,0.81,0.63,0.81,0.63,1.26
323,ALBANPAC,Albacore tuna North Pacific,1988,,,0.07,0.82,0.58,0.478,644000.0,45300.0,0.07,0.82,0.58,0.82,0.58,1.16
324,ALBANPAC,Albacore tuna North Pacific,1989,,,0.067,0.812,0.55,0.457,661000.0,44100.0,0.067,0.81,0.55,0.81,0.55,1.1
325,ALBANPAC,Albacore tuna North Pacific,1990,,,0.075,0.8059999999999999,0.62,0.512,714000.0,53700.0,0.075,0.81,0.62,0.81,0.62,1.24
326,ALBANPAC,Albacore tuna North Pacific,1991,,,0.047,0.847,0.39,0.321,787000.0,37300.0,0.047,0.85,0.39,0.85,0.39,0.78
327,ALBANPAC,Albacore tuna North Pacific,1992,,,0.062,0.872,0.51,0.423,883000.0,54800.0,0.062,0.87,0.51,0.87,0.51,1.02
328,ALBANPAC,Albacore tuna North Pacific,1993,,,0.056,0.9209999999999999,0.46,0.382,959000.0,54100.0,0.056,0.92,0.46,0.92,0.46,0.92
329,ALBANPAC,Albacore tuna North Pacific,1994,,,0.071,1.06,0.58,0.485,1040000.0,73300.0,0.071,1.06,0.58,1.06,0.58,1.16
330,ALBANPAC,Albacore tuna North Pacific,1995,,,0.062,1.24,0.51,0.423,1090000.0,67900.0,0.062,1.24,0.51,1.24,0.51,1.02
331,ALBANPAC,Albacore tuna North Pacific,1996,,,0.077,1.34,0.63,0.526,1130000.0,86200.0,0.077,1.34,0.63,1.34,0.63,1.26
332,ALBANPAC,Albacore tuna North Pacific,1997,,,0.095,1.41,0.78,0.648,1130000.0,107000.0,0.095,1.41,0.78,1.41,0.78,1.56
333,ALBANPAC,Albacore tuna North Pacific,1998,,,0.089,1.44,0.73,0.607,1100000.0,98200.0,0.089,1.44,0.73,1.44,0.73,1.46
